full_state_fidelity,ideal_purity,noisy_purity,purity_loss,trace_distance,execution_time,num_intersecting_pairs,total_time_us,raw_ops_per_sec,effective_ops_per_sec,quantum_volume,info_throughput_bits_per_sec,error_corrected_throughput,success_rate
0.9891296580656934,1.0000000000000004,0.9783971118234188,0.0216028881765815,0.0074843749999998,0.0072956085205078,4,1.1,909090.9090909092,899208.7800597212,1,899208.7800597212,17984.175601194424,0.9891296580656934
0.9811186357445356,1.0000000000000004,0.9626389233311368,0.0373610766688636,0.0136736326171872,0.0061638355255126,1,1.1,909090.9090909092,891926.0324950323,1,891926.0324950323,17838.520649900645,0.9811186357445356
0.9854246558593752,1.0000000000000004,0.9710941929796576,0.0289058070203429,0.0099656640624998,0.0067806243896484,2,1.1,909090.9090909092,895840.5962357958,1,895840.5962357958,17916.811924715916,0.9854246558593752
0.9854246558593752,1.0000000000000004,0.9710941929796576,0.0289058070203429,0.0099656640624998,0.0069098472595214,3,1.1,909090.9090909092,895840.5962357958,1,895840.5962357958,17916.811924715916,0.9854246558593752
0.989129658065694,1.0000000000000004,0.9783971118234184,0.021602888176582,0.007484375,0.00758957862854,4,1.1,909090.9090909092,899208.7800597217,1,899208.7800597217,17984.175601194434,0.989129658065694
0.9811186357445356,1.0000000000000004,0.9626389233311368,0.0373610766688636,0.0136736326171872,0.007401704788208,1,1.1,909090.9090909092,891926.0324950323,1,891926.0324950323,17838.520649900645,0.9811186357445356
0.9854246558593752,1.0000000000000004,0.9710941929796576,0.0289058070203429,0.0099656640624998,0.0070240497589111,2,1.1,909090.9090909092,895840.5962357958,1,895840.5962357958,17916.811924715916,0.9854246558593752
0.9854246558593752,1.0000000000000004,0.9710941929796576,0.0289058070203429,0.0099656640624998,0.0070958137512207,3,1.1,909090.9090909092,895840.5962357958,1,895840.5962357958,17916.811924715916,0.9854246558593752
0.989129658065694,1.0000000000000004,0.9783971118234184,0.021602888176582,0.007484375,0.007533311843872,4,1.1,909090.9090909092,899208.7800597217,1,899208.7800597217,17984.175601194434,0.989129658065694
0.9811186357445356,1.0000000000000004,0.9626389233311368,0.0373610766688636,0.0136736326171872,0.006455659866333,1,1.1,909090.9090909092,891926.0324950323,1,891926.0324950323,17838.520649900645,0.9811186357445356
0.9854246558593768,1.0000000000000004,0.9710941929796576,0.0289058070203427,0.0099656640624998,0.0070316791534423,2,1.1,909090.9090909092,895840.5962357969,1,895840.5962357969,17916.811924715937,0.9854246558593768
0.9854246558593768,1.0000000000000004,0.9710941929796576,0.0289058070203427,0.0099656640624998,0.0070362091064453,3,1.1,909090.9090909092,895840.5962357969,1,895840.5962357969,17916.811924715937,0.9854246558593768
0.9891296580656934,1.0000000000000004,0.9783971118234188,0.0216028881765815,0.0074843749999998,0.0064105987548828,4,1.1,909090.9090909092,899208.7800597212,1,899208.7800597212,17984.175601194424,0.9891296580656934
0.9811186357445356,1.0000000000000004,0.9626389233311368,0.0373610766688636,0.0136736326171872,0.0062477588653564,1,1.1,909090.9090909092,891926.0324950323,1,891926.0324950323,17838.520649900645,0.9811186357445356
0.9854246558593752,1.0000000000000004,0.9710941929796576,0.0289058070203429,0.0099656640624998,0.0083904266357421,2,1.1,909090.9090909092,895840.5962357958,1,895840.5962357958,17916.811924715916,0.9854246558593752
0.9854246558593752,1.0000000000000004,0.9710941929796576,0.0289058070203429,0.0099656640624998,0.0075764656066894,3,1.1,909090.9090909092,895840.5962357958,1,895840.5962357958,17916.811924715916,0.9854246558593752
0.989129658065694,1.0000000000000004,0.9783971118234184,0.021602888176582,0.007484375,0.0076181888580322,4,1.1,909090.9090909092,899208.7800597217,1,899208.7800597217,17984.175601194434,0.989129658065694
0.9811186357445356,1.0000000000000004,0.9626389233311368,0.0373610766688636,0.0136736326171872,0.006498098373413,1,1.1,909090.9090909092,891926.0324950323,1,891926.0324950323,17838.520649900645,0.9811186357445356
0.9854246558593768,1.0000000000000004,0.9710941929796576,0.0289058070203427,0.0099656640624998,0.0070874691009521,2,1.1,909090.9090909092,895840.5962357969,1,895840.5962357969,17916.811924715937,0.9854246558593768
0.9854246558593768,1.0000000000000004,0.9710941929796576,0.0289058070203427,0.0099656640624998,0.006711721420288,3,1.1,909090.9090909092,895840.5962357969,1,895840.5962357969,17916.811924715937,0.9854246558593768
0.9891296580656934,1.0000000000000004,0.9783971118234188,0.0216028881765815,0.0074843749999998,0.0093820095062255,4,1.1,909090.9090909092,899208.7800597212,1,899208.7800597212,17984.175601194424,0.9891296580656934
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0036687850952148,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0069906711578369,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0078883171081542,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.97394835341415,1.0000000000000018,0.9486927141455388,0.051307285854463,0.0025206613427671,0.0082747936248779,4,1.1,909090.9090909092,885407.5940128635,1,885407.5940128635,17708.15188025727,0.97394835341415
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0067877769470214,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0086569786071777,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0076880455017089,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9700486824659964,1.0000000000000018,0.9411336139785909,0.0588663860214109,0.0056376568244121,0.0082857608795166,4,1.1,909090.9090909092,881862.4386054511,1,881862.4386054511,17637.248772109022,0.9700486824659964
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0068068504333496,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0087659358978271,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0078334808349609,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.965174093267116,1.0000000000000018,0.9317701203426126,0.0682298796573891,0.0104690409660203,0.0080761909484863,4,1.1,909090.9090909092,877430.9938791964,1,877430.9938791964,17548.619877583926,0.965174093267116
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0069215297698974,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0073888301849365,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0072743892669677,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9554249144144192,1.0000000000000018,0.9133277383130136,0.0866722616869881,0.0204390809327069,0.0084049701690673,4,1.1,909090.9090909092,868568.1040131084,1,868568.1040131084,17371.36208026217,0.9554249144144192
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0067832469940185,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0100760459899902,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.00469970703125,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9261773767180658,1.0000000000000018,0.8602774341630679,0.1397225658369338,0.050349200832767,0.008723497390747,4,1.1,909090.9090909092,0.0,1,0.0,0.0,0.0
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0067853927612304,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0075335502624511,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0088651180267333,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.8774314793033966,1.0000000000000018,0.7794497337093347,0.2205502662906671,0.1001994006662003,0.0082719326019287,4,1.1,909090.9090909092,0.0,1,0.0,0.0,0.0
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.006439208984375,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0070102214813232,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0066313743591308,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9749232706070282,1.0000000000000018,0.9505919760286878,0.0494080239713139,0.0018367110113776,0.0076339244842529,4,1.1,909090.9090909092,886293.8823700256,1,886293.8823700256,17725.877647400514,0.9749232706070282
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0064454078674316,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0073468685150146,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0071210861206054,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9749232706070292,1.0000000000000018,0.9505919760286876,0.0494080239713141,0.0018367110113776,0.0075516700744628,4,1.1,909090.9090909092,886293.8823700264,1,886293.8823700264,17725.877647400528,0.9749232706070292
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0077066421508789,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0072772502899169,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0068237781524658,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9749232706070292,1.0000000000000018,0.9505919760286876,0.0494080239713141,0.0018367110113776,0.0072081089019775,4,1.1,909090.9090909092,886293.8823700264,1,886293.8823700264,17725.877647400528,0.9749232706070292
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0064544677734375,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0073399543762207,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0068566799163818,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9749232706070282,1.0000000000000018,0.9505919760286878,0.0494080239713139,0.0018367110113776,0.0075545310974121,4,1.1,909090.9090909092,886293.8823700256,1,886293.8823700256,17725.877647400514,0.9749232706070282
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0065281391143798,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0069015026092529,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0069477558135986,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9749232706070292,1.0000000000000018,0.9505919760286876,0.0494080239713141,0.0018367110113776,0.0074543952941894,4,1.1,909090.9090909092,886293.8823700264,1,886293.8823700264,17725.877647400528,0.9749232706070292
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.006765604019165,1,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0072143077850341,2,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9712730018638178,1.0000000000000018,0.943497760216402,0.0565022397835996,0.0035465868398514,0.0068631172180175,3,1.1,909090.9090909092,882975.4562398343,1,882975.4562398343,17659.509124796685,0.9712730018638178
0.9749232706070282,1.0000000000000018,0.9505919760286878,0.0494080239713139,0.0018367110113776,0.0075900554656982,4,1.1,909090.9090909092,886293.8823700256,1,886293.8823700256,17725.877647400514,0.9749232706070282
0.9563936186717306,1.0000000000000029,0.9148526808373068,0.0851473191626961,0.0018217102818086,0.0041275024414062,1,1.1,909090.9090909092,869448.7442470278,1,869448.7442470278,17388.974884940555,0.9563936186717306
0.959982214188036,1.0000000000000029,0.9217042775597556,0.0782957224402473,0.0018257219431846,0.006803274154663,2,1.1,909090.9090909092,872711.1038073055,1,872711.1038073055,17454.22207614611,0.959982214188036
0.9635880200662116,1.0000000000000029,0.9286217234156324,0.0713782765843703,0.0018297327728083,0.0048933029174804,3,1.1,909090.9090909092,875989.1091511013,1,875989.1091511013,17519.782183022027,0.9635880200662116
0.9672036546578334,1.0000000000000029,0.9355767878568526,0.0644232121431502,0.0018326718039213,0.0092999935150146,4,1.1,909090.9090909092,879276.0496889395,1,879276.0496889395,17585.520993778788,0.9672036546578334
0.9563936186717352,1.0000000000000029,0.9148526234575663,0.0851473765424365,0.0018159084291952,0.007131814956665,1,1.1,909090.9090909092,869448.7442470319,1,869448.7442470319,17388.97488494064,0.9563936186717352
0.9599822141880512,1.0000000000000029,0.921704161570804,0.0782958384291987,0.0018140450928052,0.0075368881225585,2,1.1,909090.9090909092,872711.1038073193,1,872711.1038073193,17454.222076146387,0.9599822141880512
0.963588020066234,1.0000000000000029,0.9286215492632146,0.0713784507367882,0.0018122366060211,0.007491111755371,3,1.1,909090.9090909092,875989.1091511219,1,875989.1091511219,17519.78218302244,0.963588020066234
0.9672036546578594,1.0000000000000029,0.9355765832039098,0.064423416796093,0.0018122001243207,0.007922887802124,4,1.1,909090.9090909092,879276.0496889631,1,879276.0496889631,17585.52099377926,0.9672036546578594
0.9563936186717448,1.0000000000000029,0.9148525523823104,0.0851474476176925,0.0018086561134285,0.0067667961120605,1,1.1,909090.9090909092,869448.7442470407,1,869448.7442470407,17388.974884940813,0.9563936186717448
0.9599822141880692,1.0000000000000029,0.9217040178973788,0.0782959821026242,0.0017994490294845,0.0071921348571777,2,1.1,909090.9090909092,872711.1038073357,1,872711.1038073357,17454.222076146714,0.9599822141880692
0.9635880200662617,1.0000000000000029,0.9286213361222668,0.071378663877736,0.001790497923684,0.0082883834838867,3,1.1,909090.9090909092,875989.1091511468,1,875989.1091511468,17519.782183022937,0.9635880200662617
0.967203654657896,1.0000000000000029,0.9355763336140536,0.0644236663859494,0.0017868091403912,0.0101845264434814,4,1.1,909090.9090909092,879276.0496889963,1,879276.0496889963,17585.520993779926,0.967203654657896
0.9563936186717608,1.0000000000000029,0.9148524123965264,0.0851475876034766,0.0017941514818952,0.0064694881439208,1,1.1,909090.9090909092,869448.7442470553,1,869448.7442470553,17388.974884941104,0.9563936186717608
0.9599822141881058,1.0000000000000029,0.9217037349264012,0.0782962650736017,0.0017702569016877,0.0078909397125244,2,1.1,909090.9090909092,872711.1038073689,1,872711.1038073689,17454.222076147376,0.9599822141881058
0.963588020066314,1.0000000000000029,0.92862092467637,0.0713790753236327,0.0017474589795217,0.0075857639312744,3,1.1,909090.9090909092,875989.1091511946,1,875989.1091511946,17519.78218302389,0.963588020066314
0.9672036546579612,1.0000000000000029,0.9355758546894738,0.064424145310529,0.0017366892245237,0.008042573928833,4,1.1,909090.9090909092,879276.0496890557,1,879276.0496890557,17585.520993781112,0.9672036546579612
0.9563936186718094,1.0000000000000029,0.9148520097570024,0.0851479902430003,0.001750637587295,0.0073657035827636,1,1.1,909090.9090909092,869448.7442470994,1,869448.7442470994,17388.97488494199,0.9563936186718094
0.959982214188213,1.0000000000000029,0.9217029210204312,0.0782970789795717,0.0016826805090562,0.0076687335968017,2,1.1,909090.9090909092,872711.1038074663,1,872711.1038074663,17454.222076149326,0.959982214188213
0.9635880200664654,1.0000000000000029,0.9286198029440408,0.0713801970559621,0.0016218495115467,0.0073530673980712,3,1.1,909090.9090909092,875989.1091513322,1,875989.1091513322,17519.782183026644,0.9635880200664654
0.9672036546581424,1.0000000000000029,0.9355745707330922,0.0644254292669106,0.001591625894496,0.0101287364959716,4,1.1,909090.9090909092,879276.0496892203,1,879276.0496892203,17585.520993784405,0.9672036546581424
0.9563936186718874,1.0000000000000029,0.9148513964172268,0.0851486035827759,0.0016781144296281,0.0046205520629882,1,1.1,909090.9090909092,869448.7442471704,1,869448.7442471704,17388.974884943407,0.9563936186718874
0.9599822141883806,1.0000000000000029,0.9217016812002125,0.0782983187997905,0.0015367198238661,0.0076551437377929,2,1.1,909090.9090909092,872711.1038076187,1,872711.1038076187,17454.222076152375,0.9599822141883806
0.9635880200666777,1.0000000000000029,0.9286182702022054,0.0713817297977974,0.0014241916160743,0.0073075294494628,3,1.1,909090.9090909092,875989.1091515251,1,875989.1091515251,17519.7821830305,0.9635880200666777
0.9672036546583924,1.0000000000000029,0.9355728817562337,0.0644271182437692,0.0013675084137238,0.0078494548797607,4,1.1,909090.9090909092,879276.0496894475,1,879276.0496894475,17585.52099378895,0.9672036546583924
0.9563930294777054,1.0000000000000029,0.914852692447236,0.0851473075527669,0.0018231607449619,0.0080864429473876,1,1.1,909090.9090909092,869448.2086160958,1,869448.2086160958,17388.964172321917,0.9563930294777054
0.9599810319188076,1.0000000000000029,0.9217042868729556,0.0782957131270472,0.001828641155741,0.007444143295288,2,1.1,909090.9090909092,872710.0290170978,1,872710.0290170978,17454.200580341956,0.9599810319188076
0.9635862397282416,1.0000000000000029,0.9286217417677672,0.0713782582322357,0.0018341214285211,0.0076470375061035,3,1.1,909090.9090909092,875987.4906620377,1,875987.4906620377,17519.749813240756,0.9635862397282416
0.967201271132318,1.0000000000000029,0.9355768023467066,0.0644231976532963,0.0018378117922167,0.0096926689147949,4,1.1,909090.9090909092,879273.8828475617,1,879273.8828475617,17585.477656951236,0.967201271132318
0.956378888893866,1.0000000000000029,0.914852625076708,0.0851473749232948,0.0018231607449619,0.0066907405853271,1,1.1,909090.9090909092,869435.3535398782,1,869435.3535398782,17388.70707079756,0.956378888893866
0.9599526578217028,1.0000000000000029,0.9217038109651428,0.0782961890348601,0.0018286411557409,0.0097060203552246,2,1.1,909090.9090909092,872684.2343833661,1,872684.2343833661,17453.684687667323,0.9599526578217028
0.9635435124946437,1.0000000000000029,0.9286211250533826,0.0713788749466203,0.001834121428521,0.0070743560791015,3,1.1,909090.9090909092,875948.6477224033,1,875948.6477224033,17518.972954448065,0.9635435124946437
0.9671440681371046,1.0000000000000029,0.935575905417812,0.064424094582191,0.0018378117922166,0.0078284740447998,4,1.1,909090.9090909092,879221.8801246405,1,879221.8801246405,17584.43760249281,0.9671440681371046
0.9563347004688852,1.0000000000000029,0.9148524145609505,0.0851475854390524,0.0018231607449619,0.0073907375335693,1,1.1,909090.9090909092,869395.182244441,1,869395.182244441,17387.903644888822,0.9563347004688852
0.9598639932758528,1.0000000000000029,0.9217023238743214,0.0782976761256815,0.0018286411557409,0.0074827671051025,2,1.1,909090.9090909092,872603.6302507754,1,872603.6302507754,17452.072605015506,0.9598639932758528
0.963410000748366,1.0000000000000029,0.9286191980821732,0.0713808019178297,0.001834121428521,0.0077555179595947,3,1.1,909090.9090909092,875827.2734076054,1,875827.2734076054,17516.545468152108,0.963410000748366
0.9669653287856708,1.0000000000000029,0.9355731031103816,0.0644268968896213,0.0018378117922166,0.0096466541290283,4,1.1,909090.9090909092,879059.3898051552,1,879059.3898051552,17581.187796103106,0.9669653287856708
0.9561579603975304,1.0000000000000029,0.9148515727576156,0.0851484272423871,0.0018231607449619,0.0068812370300292,1,1.1,909090.9090909092,869234.5094523004,1,869234.5094523004,17384.690189046007,0.9561579603975304
0.9595094033818574,1.0000000000000029,0.9216963773455344,0.0783036226544684,0.001828641155741,0.0075957775115966,2,1.1,909090.9090909092,872281.2758016885,1,872281.2758016885,17445.62551603377,0.9595094033818574
0.9628761182575528,1.0000000000000029,0.9286114941541722,0.0713885058458306,0.0018341214285211,0.0070152282714843,3,1.1,909090.9090909092,875341.9256886845,1,875341.9256886845,17506.838513773688,0.9628761182575528
0.9662506744574184,1.0000000000000029,0.9355619028964236,0.0644380971035791,0.0018378117922167,0.0077648162841796,4,1.1,909090.9090909092,878409.7040521986,1,878409.7040521986,17568.19408104397,0.9662506744574184
